image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
01584.png,6.935247311740508,8.38275711446916,20.435023010536995,1.5433741600255144,2.173410645815422,0.3623371450466611,0.8677228330430953,1.1544251842899622,0.092843890140385
01587.png,7.095610787936704,9.378590716728816,22.112818943819825,1.5656424206732549,2.054019508926702,0.3557580534490153,0.8654952337950669,1.1725496503397228,0.086836188815192
01599.png,6.972008991830199,8.597117108536597,20.567818088736892,1.5123446487202057,2.0370305753149696,0.38074609488063027,0.866212980776336,1.123574078960251,0.08880125554118325
01608.png,7.140774214455999,9.986285205471201,23.208842445220288,1.5249736730540953,2.0189600609112794,0.3563928875961409,0.8553638512732404,1.139794540448852,0.08353018315277262
01640.png,7.156952348632535,10.03028743280852,22.805163002241915,1.5439961433799783,2.018000141259426,0.3885607089483216,0.8627002266123711,1.1639869602883468,0.09811544864053462
01659.png,7.184233194314034,10.210912060293168,23.206034160236825,1.5560463451497824,2.012580406834694,0.3758853598321727,0.8619492188989789,1.1571073492277852,0.0948088762822236
01670.png,7.168640521256356,11.910068523755493,25.594946209087414,1.1850939076468918,1.6899479020134789,0.379749446199192,0.8169806545716617,0.813318329531731,0.0985139273339429
01673.png,6.932710017672358,10.63336979094346,23.162366472108054,1.1802674622717388,1.7330058632974257,0.40477135183028745,0.8318534145686691,0.8601033477292246,0.08587307694153841
01707.png,6.977282669505028,11.229002492568881,24.223025792702312,1.12373498204005,1.638979816475377,0.4060683334207897,0.8294001316969687,0.8795098477767619,0.08813992134859278
01710.png,6.574507497797023,10.786987225944028,26.6214397992538,1.3684752665277802,1.4187379092197407,0.4867457884771097,0.7982252157430358,0.43701416059155873,0.16669389194557788
