image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
I00149.jpg,6.880091175321569,3.085764882407705,9.232941676941532,1.8484910339846126,3.6494625873416195,0.6076953124817425,0.9181737514356424,1.6326859163421203,0.3015848710882321
I00150.jpg,6.866639412896379,3.0481685199465884,9.134977254283369,1.8511269022637893,3.6288183534490845,0.6136550113707685,0.9207582322258171,1.6302213691460876,0.30492447773794645
I00151.jpg,6.864620445545999,3.034687526202989,9.078418237560903,1.8476526319935054,3.6411059871051403,0.6148478112063508,0.9197997994766445,1.6292529495253,0.30627833888875583
I00152.jpg,6.861551287265296,3.0210942575824653,9.002151159039492,1.8510756875814347,3.624575672451316,0.6143478249910552,0.9166567931358381,1.6286367719760368,0.30709145311153535
I00153.jpg,6.870919204189246,3.0170244670308772,9.010327340030983,1.8398391968956451,3.6371236823306,0.6140537637352256,0.9174060749576648,1.6283534412735103,0.3095284234594226
I00154.jpg,6.870664487946918,3.041919417313387,9.049868648163885,1.849162388584555,3.628289721901035,0.6145525758886721,0.9172294242271666,1.6279175560213064,0.30493928696314593
I00155.jpg,6.877336885990834,3.027048918943082,8.98901239013497,1.8516603066002433,3.6345927230344963,0.6172200819030723,0.9180393447191515,1.6246973017567643,0.3071968282519456
I00156.jpg,6.875579849932949,3.0234665633413265,8.987602947404612,1.8448122954159984,3.624737369419555,0.6156248614967235,0.9151520171109055,1.6229330428280084,0.3054493239411466
I00157.jpg,6.8742665380611605,2.976812813977254,8.918527614125638,1.8530171471062684,3.638933211293034,0.6180416891919954,0.9179329240421026,1.621699802528,0.30987830560775537
I00158.jpg,6.865253546810512,2.9739268694952177,8.834666531374472,1.8509581525773893,3.619222887416936,0.6204591774444401,0.9198347742603963,1.6166947560693252,0.31316322650550377
I00159.jpg,6.8620571938239285,2.9588722103156986,8.831936048384017,1.8647054445680653,3.627442146230411,0.6191009638703565,0.9197051099134606,1.617958703327901,0.31097005242328934
I00160.jpg,6.859806846488558,2.9660430424036988,8.838917086929136,1.8668715987950335,3.606996252199691,0.6198650964184377,0.9181797945622252,1.6168046706313233,0.3111906318075755
